timestamp,SCALED_IMU2.time_boot_ms,SCALED_IMU2.xacc,SCALED_IMU2.yacc,SCALED_IMU2.zacc,SCALED_IMU2.xgyro,SCALED_IMU2.ygyro,SCALED_IMU2.zgyro,SCALED_IMU2.xmag,SCALED_IMU2.ymag,SCALED_IMU2.zmag,SCALED_IMU2.temperature
1437197332.87070799,1162037,19,-21,-990,-1,7,-6,-198,-94,-532,0
1437197333.24095201,1162477,19,-6,-999,2,5,-23,-198,-92,-531,0
1437197333.65903592,1162917,15,-16,-1002,-4,3,9,-196,-93,-537,0
1437197333.89633584,1163357,19,-21,-997,-1,2,4,-197,-89,-532,0
1437197334.24723983,1163797,10,-47,-1002,0,2,-31,-195,-93,-536,0
1437197334.69649601,1164237,12,-16,-1015,-9,16,22,-196,-90,-533,0
1437197335.17859197,1164677,26,-30,-1001,-8,3,-29,-196,-93,-532,0
1437197335.62789583,1165077,-22,-68,-1024,-32,24,-42,-195,-94,-534,0
1437197336.00799203,1165477,13,-16,-997,-9,5,9,-196,-92,-532,0
1437197336.32653999,1165877,24,-30,-1012,-5,6,-2,-197,-93,-535,0
1437197336.72626805,1166237,14,-24,-997,0,6,-3,-196,-90,-535,0
1437197337.19953990,1166557,0,-22,-998,-7,9,-51,-197,-89,-532,0
1437197337.66086793,1166877,14,-36,-1002,-8,7,-52,-195,-92,-535,0
1437197337.92906404,1167197,26,16,-1025,-41,32,114,-195,-89,-537,0
1437197338.14699602,1167517,13,-78,-1005,6,-5,119,-196,-87,-532,0
1437197338.52015185,1167837,24,-29,-996,-5,5,0,-196,-90,-536,0
1437197338.83325195,1168157,23,-31,-994,-3,6,1,-195,-93,-535,0
1437197339.06834388,1168478,-2,-77,-1090,-53,30,-11,-196,-88,-532,0
1437197339.29023194,1168798,27,40,-786,-50,221,218,-180,-43,-554,0
1437197339.64049983,1169118,147,-86,-963,550,380,103,-143,-85,-557,0
1437197339.89862800,1169438,149,-118,-1151,89,-874,325,-112,-131,-543,0
1437197340.24974799,1169759,113,73,-1107,-1453,1343,-631,-223,-106,-516,0
1437197340.58999205,1170080,376,258,-778,-296,711,-58,13,88,-592,0
1437197340.93401599,1170400,373,158,-842,614,-694,691,42,75,-591,0
1437197341.18120003,1170720,337,-1,-1059,300,326,174,-19,5,-585,0
1437197341.52046394,1171041,364,238,-966,-820,49,406,26,34,-592,0
1437197341.80638385,1171362,289,245,-993,-458,-615,750,57,172,-582,0
1437197342.06749988,1171641,360,335,-1000,-715,-408,1061,18,280,-561,0
1437197342.35891604,1171922,132,181,-1003,-710,-603,1656,45,370,-523,0
1437197342.94184804,1172202,326,123,-760,-711,-106,1164,123,444,-459,0
1437197343.35655189,1172482,526,32,-776,-771,-427,1484,234,445,-408,0
1437197343.82918382,1172762,566,-40,-904,-459,-454,464,287,432,-378,0
1437197344.24354005,1173043,395,18,-1071,586,569,-546,294,419,-389,0
1437197344.78873205,1173323,490,126,-841,1022,325,-247,312,366,-405,0
1437197345.05473590,1173603,592,167,-787,-81,8,-113,322,317,-431,0
1437197345.28678393,1173883,300,158,-771,13,61,-308,309,334,-434,0
1437197345.57389188,1174163,277,65,-917,476,-120,396,307,347,-425,0
1437197345.90457582,1174443,366,104,-884,-1098,-596,526,334,289,-435,0
1437197346.46129990,1174844,89,315,-1054,-471,-1008,367,235,400,-445,0
1437197346.87482786,1175244,58,267,-966,346,147,237,186,387,-478,0
1437197347.19261599,1175645,41,250,-974,-38,121,-160,193,341,-499,0
1437197347.45361996,1176165,75,117,-1071,-183,-86,-114,191,284,-525,0
1437197347.77212000,1176685,-4,140,-882,-99,432,-275,162,309,-522,0
1437197348.11808395,1177325,312,86,-973,239,574,117,242,282,-498,0
1437197348.54619193,1177966,330,-21,-1028,-59,-335,94,297,239,-482,0
1437197349.05341601,1178606,215,3,-1018,751,-236,240,283,253,-487,0
1437197349.67477989,1179166,357,-23,-977,-116,179,9,303,229,-480,0
1437197350.18746805,1179726,657,-135,-938,611,450,-252,379,228,-412,0
1437197350.70915198,1180206,387,-138,-934,-340,-153,-225,360,201,-445,0
1437197351.11922789,1180686,359,-29,-960,208,404,-49,303,243,-476,0
1437197351.63354397,1181166,564,-206,-707,33,175,177,373,145,-442,0
1437197352.15382385,1181646,602,-112,-701,-283,-563,55,440,134,-363,0
1437197352.50679588,1182066,386,-10,-796,-191,29,-1,373,191,-436,0
1437197353.14397597,1182486,224,-111,-976,-197,-407,-59,314,204,-473,0
1437197353.55452394,1182906,229,-14,-1080,269,-27,128,271,231,-501,0
1437197353.97246385,1183326,80,13,-1090,-163,-475,97,254,218,-512,0
1437197354.39259601,1183746,-14,40,-1223,-66,54,-53,192,229,-541,0
1437197354.77576804,1184166,80,424,-849,-2337,233,-631,152,408,-477,0
1437197355.01383591,1184586,66,405,-670,2107,619,564,126,557,-343,0
1437197355.56615186,1185006,96,-43,-1131,1117,-640,50,226,277,-516,0
1437197356.01133990,1185386,47,-17,-985,-151,-435,226,188,236,-540,0
1437197356.23409605,1185766,54,131,-1034,255,-221,-6,157,243,-549,0
1437197356.59982800,1186146,22,-5,-1005,-44,36,-7,152,234,-555,0
1437197357.01287198,1186526,-7,-46,-1010,-40,41,-6,151,237,-552,0
1437197357.42902398,1186906,2,-26,-1009,39,-37,3,153,235,-554,0
1437197357.84206390,1187287,-2,-31,-1001,6,-5,4,152,238,-552,0
1437197358.18725204,1187667,17,-45,-1007,-31,35,0,151,238,-554,0
1437197358.53154397,1188047,-1,-31,-999,-71,68,-7,155,236,-556,0
1437197403.56809592,20115,50,-14,-1004,3,5,-1,236,138,-541,0
1437197403.90231991,20356,50,-23,-995,2,-2,2,235,140,-537,0
1437197404.14031982,20597,55,-19,-1007,-1,-8,-2,237,137,-541,0
1437197404.49359584,20839,44,-23,-996,0,3,-3,236,136,-543,0
1437197404.91957188,21081,45,-13,-996,4,0,1,236,139,-540,0
1437197405.15766788,21323,44,-18,-996,-1,-4,-2,237,139,-542,0
1437197405.38987184,21564,55,-31,-1010,2,0,-1,236,137,-541,0
1437197405.76908398,21805,40,-18,-1001,-1,-4,-1,236,137,-542,0
1437197405.99122405,22046,51,-24,-1007,2,3,4,234,140,-540,0
1437197406.21919584,22287,42,-18,-1001,4,2,0,236,137,-541,0
1437197406.56661582,22528,57,-16,-1000,0,-3,-3,236,139,-541,0
1437197407.01259184,22891,53,-24,-1009,0,-5,2,235,138,-540,0
1437197407.23160791,23253,55,-22,-993,2,0,5,236,138,-541,0
1437197407.47173190,23614,44,-17,-1000,0,-3,-1,235,139,-539,0
1437197407.87391591,23976,58,-29,-1003,-2,0,-3,234,139,-541,0
1437197408.22308397,24378,51,-18,-1009,0,-5,2,236,139,-538,0
1437197408.54013205,24780,56,-24,-993,-3,-7,0,235,139,-539,0
1437197408.87437582,25223,59,-23,-1005,0,0,-1,237,135,-542,0
1437197409.20148396,25665,49,-21,-988,1,-1,-2,236,137,-541,0
1437197409.53059602,26107,48,-14,-990,0,-3,-1,235,138,-539,0
1437197409.98668790,26550,54,-21,-996,2,-4,-2,236,138,-541,0
1437197410.39994001,26952,47,-25,-1000,-1,0,-2,236,139,-540,0
1437197410.70314789,27314,51,-21,-1004,0,0,2,237,138,-540,0
1437197411.12328792,27674,45,-24,-1002,4,-5,-3,237,136,-543,0
1437197411.46433592,28036,46,-19,-998,7,1,4,235,139,-540,0
1437197411.80254793,28397,42,-20,-1008,3,-1,-2,235,140,-540,0
1437197412.15264392,28759,46,-21,-994,-1,-1,-2,237,136,-541,0
1437197412.57087994,29121,52,-16,-1010,5,-2,0,235,139,-537,0
1437197413.04389596,29443,52,-29,-1001,-1,-4,-5,235,139,-540,0
1437197413.39721203,29764,46,-29,-1000,0,-2,0,236,137,-541,0
1437197413.75525188,30085,49,-25,-1010,0,0,-4,235,139,-539,0
1437197414.22557187,30407,49,-19,-996,2,2,0,235,139,-540,0
1437197414.56752801,30728,53,-20,-999,3,0,2,236,136,-541,0
1437197414.91585994,31049,53,-19,-996,2,0,4,235,139,-540,0
1437197415.26195192,31371,45,-23,-1012,0,1,-3,234,137,-540,0
1437197415.67610002,31733,49,-25,-997,-3,-4,-6,236,138,-541,0
1437197416.14832401,32094,46,-18,-998,0,-2,1,234,140,-540,0
1437197416.50261188,32456,52,-29,-1012,-1,-2,0,234,139,-540,0
1437197416.91769600,32858,53,-22,-1004,-1,-6,2,237,136,-543,0
1437197417.33074784,33260,45,-17,-999,-2,1,0,236,137,-543,0
1437197417.82104802,33662,44,-22,-998,5,-2,6,236,137,-543,0
1437197418.15905595,34103,50,-21,-998,0,5,-2,236,139,-540,0
1437197418.63232398,34545,47,-23,-1004,5,-2,-1,236,138,-540,0
1437197418.92556000,34987,53,-17,-1004,3,-2,0,237,138,-540,0
1437197419.19256783,35469,53,-15,-998,1,-3,-5,236,137,-539,0
1437197419.81288791,35953,55,-24,-1011,4,-3,0,236,138,-540,0
1437197420.03293586,36475,54,-24,-995,0,-3,-6,236,138,-540,0
1437197420.43403983,36998,48,-14,-1003,5,7,2,236,137,-540,0
1437197420.86073589,37441,43,-21,-1007,9,-3,3,236,139,-540,0
1437197421.36940789,37883,59,-19,-996,5,0,-2,236,138,-542,0
1437197421.66844797,38284,56,-22,-998,0,0,2,237,136,-543,0
1437197422.08065987,38687,58,-18,-998,6,-2,1,236,136,-542,0
1437197422.50194788,39089,56,-19,-1000,1,0,-2,236,139,-538,0
1437197422.85706401,39451,49,-20,-1001,4,1,3,235,140,-538,0
1437197423.22721601,39813,54,-21,-1001,4,0,5,236,138,-542,0
1437197423.57034802,40136,47,-15,-992,4,-6,2,234,141,-539,0
1437197423.94749188,40457,45,-24,-999,2,-4,-1,235,139,-539,0
1437197424.18299603,40779,56,-28,-998,3,4,4,238,135,-543,0
1437197424.49366403,41100,52,-18,-998,8,6,8,235,139,-538,0
1437197424.84484386,41382,50,-18,-996,-1,-1,-3,237,137,-541,0
1437197425.25002789,41663,52,-22,-997,0,-5,-2,236,139,-542,0
1437197425.66735196,41944,48,-22,-995,-4,0,0,238,137,-542,0
1437197426.02937198,42226,43,-19,-992,1,2,0,235,139,-539,0
1437197426.26837182,42507,49,-17,-1005,4,-7,-3,235,140,-538,0
1437197426.53561187,42788,52,-12,-1002,6,-1,4,236,137,-542,0
1437197426.80171204,43069,59,-17,-995,1,0,-1,235,140,-538,0
1437197427.16379595,43350,45,-29,-1005,2,-4,-5,238,133,-541,0
1437197427.48090386,43672,52,-24,-1004,6,2,4,236,137,-541,0
1437197427.73915982,43994,52,-10,-992,8,-6,-5,236,140,-540,0
1437197428.02027202,44315,44,-15,-987,5,-11,2,237,137,-541,0
1437197428.23876786,44637,46,-18,-1006,6,-5,0,235,140,-541,0
1437197428.56750393,44958,47,-21,-995,7,-6,0,237,138,-541,0
1437197428.78955197,45280,56,-10,-999,3,1,7,237,136,-541,0
1437197429.13973188,45601,53,-22,-1003,0,-4,-1,235,139,-540,0
1437197429.39881182,45923,43,-17,-994,0,-7,1,237,136,-541,0
1437197429.95490384,46245,47,-16,-1006,3,0,0,236,138,-541,0
1437197430.29517603,46566,46,-19,-1009,2,-6,0,236,139,-538,0
1437197430.63929200,46888,50,-22,-994,2,1,-6,237,139,-540,0
1437197430.92642403,47210,47,-19,-997,0,-4,0,236,139,-540,0
1437197431.23365188,47531,52,-17,-999,0,-2,-1,235,139,-538,0
1437197431.46869183,47853,48,-20,-1004,4,-8,-2,237,138,-542,0
1437197431.76373601,48174,51,-20,-994,4,-5,-1,235,139,-537,0
1437197432.06999183,48496,52,-18,-994,2,0,3,236,137,-538,0
1437197432.33711600,48818,51,-17,-992,3,-7,0,236,136,-542,0
1437197432.70049191,49138,54,-18,-995,3,-2,3,235,141,-538,0
1437197432.92217994,49460,53,-16,-1011,7,0,0,236,138,-541,0
1437197433.32744384,49782,46,-27,-1010,2,2,-1,236,138,-540,0
1437197433.68161583,50104,46,-16,-996,1,-3,3,235,138,-538,0
1437197434.12284398,50425,37,-15,-1000,9,2,-5,236,138,-541,0
1437197434.36103201,50746,46,-22,-1004,4,-5,-5,237,136,-541,0
1437197434.71497202,51067,55,-21,-991,5,-1,-1,235,137,-542,0
1437197435.20733595,51389,50,-23,-1002,-2,-6,4,232,134,-545,0
1437197435.47421598,51711,52,-15,-992,1,-3,3,237,131,-540,0
1437197435.85989594,52033,45,-16,-999,0,0,1,236,135,-540,0
1437197436.17656398,52354,46,-17,-1001,0,-2,-3,237,133,-540,0
1437197436.41563582,52675,57,-16,-994,4,-8,2,236,138,-538,0
1437197436.64607596,52995,56,-27,-1007,1,-3,0,237,135,-540,0
1437197437.00587583,53317,53,-24,-1004,5,-7,3,236,137,-541,0
1437197437.24722791,53637,58,-22,-990,4,2,3,238,135,-541,0
1437197437.67718387,53959,47,-15,-1005,3,0,3,237,136,-541,0
1437197437.95937991,54280,48,-20,-996,0,-5,-1,236,137,-540,0
1437197438.27746391,54602,49,-14,-1008,2,0,-2,236,136,-538,0
1437197438.50776005,54924,51,-19,-989,2,3,5,237,135,-540,0
1437197438.85477185,55244,53,-23,-993,2,1,-1,237,138,-539,0
1437197439.26814389,55566,55,-21,-998,4,-3,0,236,138,-538,0
1437197439.74608397,55887,57,-16,-997,-1,-4,-1,237,137,-540,0
1437197440.16519594,56208,51,-21,-1005,5,5,1,237,137,-538,0
1437197440.57034802,56529,55,-22,-1000,4,-2,4,236,137,-538,0
1437197441.02965188,56892,41,-21,-1002,7,-6,0,237,136,-541,0
1437197441.35183191,57254,47,-26,-1004,3,0,0,237,138,-540,0
1437197441.60394001,57615,49,-18,-994,5,-6,1,237,136,-538,0
1437197442.02198792,57977,50,-19,-998,4,1,2,239,134,-541,0
1437197442.37330389,58378,50,-23,-995,6,-13,4,237,135,-540,0
1437197442.78690791,58781,49,-20,-1001,2,0,-1,237,136,-541,0
1437197443.13551593,59224,48,-19,-1010,6,-1,1,238,138,-538,0
1437197443.37165189,59664,55,-24,-990,4,-5,1,236,136,-540,0
1437197443.67871594,60105,56,-17,-992,5,0,2,237,137,-540,0
1437197444.09883595,60587,55,-19,-1002,8,-3,0,236,137,-536,0
1437197444.55317593,61069,51,-24,-1003,6,-4,0,238,137,-541,0
1437197444.89528799,61491,52,-14,-987,0,-1,-1,237,137,-540,0
1437197445.37734795,61914,58,-22,-1004,6,3,5,238,136,-542,0
1437197445.89067197,62295,51,-18,-992,9,-5,3,235,138,-539,0
1437197446.36378002,62676,52,-22,-991,7,-7,2,237,135,-540,0
1437197446.71822000,63058,46,-11,-1002,11,-10,7,237,137,-540,0
1437197447.19119596,63440,51,-15,-998,7,-9,0,238,135,-542,0
1437197447.54430389,63823,50,-14,-998,5,-11,0,237,134,-537,0
1437197447.91843200,64204,44,-23,-982,4,-1,1,237,137,-539,0
1437197448.13764787,64586,45,-8,-999,2,-11,-5,237,138,-539,0
1437197448.40777588,64968,49,-17,-998,6,-8,3,238,136,-542,0
1437197448.73991203,65349,47,-23,-1000,7,-4,-6,237,136,-540,0
1437197449.13599205,65731,57,-13,-1005,4,-6,0,237,137,-539,0
1437197449.54620004,66113,58,-16,-1004,9,-5,10,236,135,-540,0
1437197449.89624000,66495,48,-15,-996,3,-2,3,238,133,-541,0
1437197450.34961605,66876,54,-22,-1002,6,0,3,239,134,-541,0
1437197450.69070005,67257,56,-25,-1001,0,-6,-9,237,136,-541,0
1437197451.06779194,67639,50,-23,-1001,7,0,1,236,138,-540,0
1437197451.48100805,68022,56,-14,-1002,6,3,3,239,135,-542,0
1437197451.90705991,68403,51,-15,-1000,3,0,1,239,136,-543,0
1437197452.20939589,68785,50,-13,-1000,4,5,5,236,139,-539,0
1437197452.62263584,69166,50,-17,-1001,8,-5,11,238,137,-539,0
1437197452.95657182,69508,52,-9,-999,10,-6,8,238,137,-540,0
1437197453.28368783,69850,54,-19,-1009,0,-9,0,238,137,-542,0
1437197453.61193585,70192,59,-18,-992,4,-9,3,238,140,-540,0
1437197453.97606397,70533,49,-13,-1001,3,-9,1,238,138,-540,0
1437197454.22767591,70835,48,-18,-995,3,-6,3,238,137,-543,0
1437197454.52635193,71137,55,-13,-999,4,-5,0,237,138,-539,0
1437197454.85033202,71399,61,-16,-1008,9,0,-4,238,137,-543,0
1437197455.21858382,71660,63,-21,-999,3,-6,3,236,137,-540,0
1437197455.47775602,71923,60,-16,-999,7,-7,0,239,136,-541,0
1437197456.09306002,72184,54,-11,-1005,6,1,8,237,137,-539,0
1437197456.44715595,72445,61,-18,-1007,2,3,2,238,136,-542,0
1437197456.80516791,72707,55,-16,-1000,6,-2,4,238,137,-539,0
1437197457.27537990,72969,42,-22,-996,-3,-2,0,239,137,-541,0
1437197457.68845987,73230,45,-21,-996,4,-5,1,236,138,-539,0
1437197458.13879204,73491,56,-12,-1003,1,-5,2,239,137,-543,0
1437197458.44895983,73752,57,-25,-1002,3,-8,5,239,136,-540,0
1437197458.78706002,74014,53,-19,-1001,4,-1,6,239,136,-542,0
1437197459.13820791,74396,54,-23,-993,8,-7,4,238,137,-540,0
1437197459.45633197,74777,42,-20,-992,6,-3,1,239,137,-538,0
1437197459.79456401,75159,54,-11,-999,0,-6,1,238,137,-539,0
1437197460.11756802,75542,53,-20,-995,4,0,1,238,136,-540,0
1437197460.44572401,76044,48,-27,-996,6,-3,3,238,136,-542,0
1437197460.66786003,76547,52,-16,-1003,3,-8,-1,238,136,-540,0
1437197461.10210800,77170,56,-19,-997,5,-7,-3,238,138,-538,0
1437197461.42030382,77833,47,-23,-992,1,-1,-3,238,137,-542,0
1437197461.94141603,78495,61,-26,-1010,6,-7,6,239,137,-542,0
1437197462.56067586,79078,42,-22,-1001,11,-4,3,239,137,-542,0
1437197462.96276784,79580,54,-18,-1006,5,-1,-1,238,137,-540,0
1437197463.53469205,80083,47,-12,-998,0,-7,-10,239,135,-542,0
1437197464.00826788,80585,55,-18,-1012,2,-1,2,239,137,-540,0
1437197464.51635599,81088,51,-18,-1000,7,-5,9,238,136,-541,0
1437197465.00775599,81511,55,-20,-998,4,-4,1,239,136,-541,0
1437197465.34480405,81932,48,-24,-999,0,2,0,238,139,-539,0
1437197465.75910783,82356,53,-18,-998,5,-1,3,239,136,-542,0
1437197466.27830005,82738,47,-22,-999,7,-5,1,237,139,-539,0
1437197466.54254794,83119,54,-15,-999,5,0,2,238,136,-541,0
1437197466.99847603,83502,61,-19,-996,3,-2,4,236,133,-543,0
1437197467.42467999,83884,55,-23,-998,5,3,0,237,135,-542,0
1437197467.67173600,84266,47,-22,-994,3,-7,6,236,137,-538,0
1437197468.06180787,84647,54,-33,-996,6,-7,0,236,136,-540,0
1437197468.50826001,84989,55,-15,-996,0,-6,-1,238,136,-542,0
1437197468.76217985,85330,50,-23,-999,10,-10,0,236,136,-538,0
1437197469.09625983,85672,52,-15,-989,2,-5,0,236,137,-537,0
1437197469.47944403,86014,56,-13,-996,3,0,4,237,136,-542,0
1437197469.95269203,86315,59,-23,-1006,2,-2,4,236,136,-540,0
1437197470.30679202,86616,49,-24,-1004,4,-4,-4,237,136,-540,0
1437197470.64697194,86918,50,-19,-992,3,-10,1,237,137,-539,0
1437197471.02521586,87219,55,-12,-1003,0,-4,0,237,136,-541,0
1437197471.44729185,87521,50,-24,-1002,0,-1,-1,238,134,-540,0
1437197471.69538403,87823,53,-21,-1006,4,-1,1,238,137,-540,0
1437197472.13062382,88164,46,-25,-992,3,-3,2,237,135,-541,0
1437197472.34774399,88506,43,-24,-1005,4,-7,4,238,134,-541,0
1437197472.69492388,88847,52,-19,-1002,3,-7,-2,237,137,-539,0
1437197473.03405190,89229,57,-18,-995,3,-4,0,236,136,-541,0
1437197473.31218004,89612,53,-22,-1003,10,-6,8,237,134,-541,0
1437197473.65531182,89994,56,-22,-997,3,-9,1,236,136,-541,0
1437197473.87434387,90376,50,-24,-996,9,-8,1,236,137,-537,0
1437197474.28751993,90757,52,-25,-1011,4,-3,2,236,137,-538,0
1437197474.55756783,91138,54,-12,-996,3,-3,6,238,134,-539,0
1437197474.97256804,91520,54,-21,-994,4,-3,0,238,135,-541,0
1437197475.28000402,91863,58,-22,-1000,5,-7,5,237,136,-540,0
1437197475.62111592,92204,44,-28,-1004,0,-2,-6,237,136,-541,0
1437197476.04726386,92546,54,-15,-996,3,3,-3,238,135,-541,0
1437197476.35841584,92848,52,-18,-987,5,-1,0,236,136,-541,0
1437197476.60631204,93150,54,-22,-999,4,-2,-1,238,135,-540,0
1437197476.96540785,93452,51,-21,-995,6,-6,-2,236,136,-540,0
1437197477.61189604,93754,52,-24,-1000,6,1,5,236,137,-537,0
1437197477.99810791,94055,54,-9,-994,7,-6,3,236,134,-542,0
1437197478.21996403,94356,59,-20,-994,8,-4,0,237,137,-537,0
1437197478.60035992,94657,61,-16,-997,2,-6,-2,236,135,-540,0
1437197478.84121203,94999,55,-27,-1008,3,-11,1,237,136,-541,0
1437197479.27055597,95341,45,-19,-987,6,-8,4,238,135,-540,0
1437197479.49173999,95683,52,-27,-1000,7,-7,-1,237,137,-540,0
1437197479.75824785,96024,49,-13,-999,6,-9,3,237,135,-542,0
1437197480.24298000,96405,52,-21,-1002,7,-2,2,236,136,-537,0
1437197480.58819985,96787,55,-19,-996,4,-5,7,236,136,-538,0
1437197480.97321200,97169,47,-13,-1000,5,-7,2,237,135,-541,0
1437197481.29032397,97551,55,-27,-1000,6,-5,2,237,135,-540,0
1437197481.53053188,97933,53,-18,-986,3,-7,0,237,135,-541,0
1437197481.77768397,98314,50,-17,-1000,2,-3,-2,236,136,-540,0
1437197482.14986396,98696,49,-18,-1005,5,-9,3,236,137,-540,0
1437197482.51993585,99078,56,-13,-997,7,-9,4,237,136,-541,0
1437197482.87006402,99420,48,-20,-1004,-2,-6,-2,237,138,-538,0
1437197483.24710798,99762,48,-20,-1000,11,-3,3,236,137,-537,0
1437197483.50331187,100104,55,-21,-998,4,-11,6,238,136,-541,0
1437197483.96843195,100445,44,-16,-999,3,-7,1,238,136,-541,0
1437197484.38171601,100747,54,-20,-1006,6,-6,1,237,138,-538,0
1437197484.72369599,101049,60,-18,-998,6,-3,2,237,136,-541,0
1437197485.06203198,101352,57,-23,-1008,7,-3,0,236,137,-538,0
1437197485.41505194,101653,58,-15,-993,4,-2,5,237,136,-541,0
1437197485.82918787,101955,50,-22,-997,6,-4,2,237,135,-541,0
1437197486.18239188,102257,52,-26,-1004,1,-12,3,237,137,-540,0
1437197486.49556804,102558,57,-23,-997,9,-6,12,238,135,-542,0
1437197486.72464800,102860,57,-13,-995,5,-2,4,237,135,-539,0
1437197487.13472795,103203,50,-13,-988,3,-6,5,237,135,-540,0
1437197488.04624796,103887,49,-6,-998,5,-4,0,237,135,-540,0
1437197488.51637602,104269,55,-18,-1002,10,-3,4,237,136,-540,0
1437197488.86659598,104650,48,-19,-995,8,-1,3,238,136,-541,0
1437197489.10668397,105032,54,-17,-998,9,-7,2,237,135,-542,0
1437197489.37895584,105415,54,-17,-1000,5,-9,1,236,138,-539,0
1437197489.59984803,105917,53,-30,-1001,3,-9,-2,237,136,-540,0
1437197489.89391184,106419,50,-17,-998,5,-3,0,236,138,-538,0
1437197490.38027596,106961,45,-24,-996,8,-7,2,238,136,-539,0
1437197491.00060797,107504,50,-21,-994,5,-7,3,237,136,-539,0
1437197491.41497588,107966,52,-21,-1003,1,-9,1,237,136,-539,0
1437197491.89353585,108428,53,-19,-1001,0,-7,-3,237,137,-539,0
1437197492.31104398,108889,53,-24,-1008,0,0,1,236,136,-538,0
1437197492.76630783,109350,50,-16,-993,8,-11,6,237,135,-539,0
1437197493.17928386,109752,59,-11,-989,7,-3,2,237,135,-540,0
1437197493.69071603,110155,52,-17,-993,8,-7,0,237,135,-540,0
1437197494.11671185,110516,53,-16,-1002,6,-4,4,237,136,-539,0
1437197494.35488796,110878,52,-19,-996,8,-6,2,237,136,-540,0
1437197494.72598386,111240,51,-19,-998,5,-7,4,237,137,-542,0
1437197494.96309996,111561,47,-13,-1006,3,-1,0,236,135,-539,0
1437197495.55453992,111884,61,-18,-988,8,-4,7,237,138,-538,0
1437197495.90352798,112206,49,-21,-997,8,-9,3,238,136,-542,0
1437197496.21998787,112528,46,-12,-992,7,-8,7,236,137,-538,0
1437197496.45173192,112848,53,-17,-1010,5,-5,-1,237,137,-539,0
1437197498.85808396,114779,51,-20,-1008,2,-5,2,237,135,-540,0
1437197499.58835602,115463,56,-23,-1003,7,-3,2,237,137,-539,0
1437197499.90549588,115825,46,-22,-1001,6,-14,2,237,139,-538,0
1437197500.16650391,116187,63,-22,-995,9,-8,6,238,135,-540,0
1437197513.01803994,129491,55,-17,-1001,12,-10,4,237,137,-538,0
1437197513.53717184,130133,52,-22,-996,7,-3,4,238,134,-540,0
1437197514.25759602,130776,59,-11,-1003,9,-10,0,238,136,-538,0
1437197514.77857590,131339,52,-20,-993,7,-1,-1,238,134,-540,0
1437197515.28968000,131821,57,-22,-1007,3,-8,2,238,136,-541,0
1437197515.70401192,132304,56,-19,-1004,6,-7,3,238,135,-540,0
1437197518.43719196,134413,60,-10,-998,7,-5,6,239,134,-541,0
1437197518.65812802,134836,58,-21,-1004,8,-4,7,238,136,-542,0
1437197518.99628401,135258,49,-15,-990,5,-8,-2,238,135,-541,0
1437197519.21638799,135721,50,-25,-1007,5,-4,0,238,135,-540,0
1437197519.56853604,136183,49,-10,-995,8,-2,2,238,135,-540,0
1437197520.13974404,136645,51,-15,-1007,13,-6,0,238,137,-541,0
1437197520.47481585,137048,51,-21,-1004,6,-7,3,236,136,-540,0
1437197520.86005592,137451,55,-18,-995,8,0,7,237,136,-540,0
1437197521.28943992,137813,56,-16,-995,6,-6,0,238,136,-540,0
1437197521.62948394,138175,59,-16,-999,8,-1,8,238,134,-541,0
1437197521.95857596,138537,46,-29,-995,5,-5,5,235,136,-537,0
1437197522.30862403,138898,53,-14,-1005,11,-7,3,236,136,-539,0
1437197522.78602791,139260,52,-21,-994,11,-5,0,237,134,-542,0
1437197523.19508004,139621,54,-16,-1012,4,-7,9,236,137,-537,0
1437197523.57830405,139984,62,-27,-997,10,-7,0,237,137,-537,0
1437197523.82139182,140346,56,-20,-1007,0,-8,0,238,136,-541,0
1437197524.22950792,140707,53,-20,-984,9,-2,15,237,137,-540,0
1437197524.59576392,141068,54,-17,-997,4,-9,7,237,137,-539,0
1437197524.85532784,141430,62,-22,-997,8,-1,2,236,134,-541,0
1437197525.41120791,141793,57,-16,-994,9,-8,2,238,136,-541,0
1437197525.66227603,142155,53,-12,-991,9,0,4,238,135,-541,0
1437197525.93233991,142516,56,-18,-997,3,-5,-3,238,136,-541,0
1437197526.34872389,142878,54,-19,-998,6,0,2,237,137,-539,0
1437197526.66566396,143199,61,-15,-1000,11,-11,-1,238,136,-540,0
1437197526.92091990,143521,57,-22,-993,9,-4,1,237,137,-539,0
1437197527.27545595,143842,54,-20,-1003,10,-12,5,238,137,-540,0
1437197527.62016392,144124,57,-15,-992,8,0,4,237,136,-539,0
1437197527.85819983,144405,58,-20,-988,8,-8,8,238,135,-540,0
1437197528.10433602,144687,57,-21,-994,7,-2,7,236,137,-540,0
1437197528.45641184,144967,61,-25,-991,9,-4,4,236,137,-538,0
1437197528.75905585,145248,57,-21,-995,9,-6,3,237,135,-541,0
1437197528.99994802,145529,53,-13,-1014,9,-5,0,236,136,-540,0
1437197529.36098385,145812,54,-19,-1006,4,-5,7,238,136,-541,0
