timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
1437198040.77825594,656980,-352079057,1490436275,600990,6370,8,13,10,26697
1437198041.20628786,657180,-352079055,1490436285,600980,6360,5,8,18,26371
1437198041.46679187,657581,-352079058,1490436291,600990,6370,1,4,13,26183
1437198041.82959604,657781,-352079065,1490436305,601000,6380,1,5,9,26140
1437198042.17223191,658181,-352079067,1490436314,601010,6390,7,-1,12,26149
1437198042.43889189,658583,-352079063,1490436319,601020,6400,11,-5,7,26092
1437198042.85192394,658984,-352079057,1490436322,601020,6400,11,-16,7,25889
1437198043.28138804,659186,-352079045,1490436320,601020,6400,8,-15,6,25472
1437198043.52526402,659587,-352079035,1490436315,601030,6410,1,-10,11,25293
1437198043.86236000,659990,-352079027,1490436315,601080,6460,-4,-1,5,25305
1437198044.37967992,660430,-352079021,1490436315,601100,6480,-8,-4,1,25247
1437198044.71879196,660771,-352079016,1490436313,601140,6520,-6,-11,0,25115
1437198045.46161604,661593,-352079009,1490436306,601180,6560,-10,-21,-6,24777
1437198045.90544796,661774,-352079006,1490436301,601160,6540,-12,-20,0,24662
1437198046.34446788,662175,-352079005,1490436297,601180,6560,-15,-15,-6,24506
1437198046.69461203,662577,-352079011,1490436295,601200,6580,-23,-13,-6,24417
1437198046.94282389,662977,-352079020,1490436289,601240,6620,-24,-15,-3,24203
1437198047.38216782,663379,-352079028,1490436284,601270,6650,-14,-12,-14,23947
1437198047.66209602,663780,-352079037,1490436280,601240,6620,-23,-24,-36,23695
1437198048.15831184,664184,-352079059,1490436251,601040,6420,-59,-63,-79,23371
1437198048.57246399,664790,-352079091,1490436201,600880,6260,-82,-110,-57,23162
1437198049.03765202,665193,-352079127,1490436138,600810,6190,-87,-146,-64,23910
1437198049.33424401,665578,-352079154,1490436063,600670,6050,-57,-155,-81,26968
1437198049.74396396,665981,-352079171,1490435991,600520,5900,-31,-152,-56,30200
1437198050.01914382,666587,-352079172,1490435899,600460,5840,4,-191,-73,30963
1437198050.48624396,666969,-352079169,1490435791,600320,5700,18,-189,-70,30416
1437198050.89938402,667375,-352079161,1490435702,600180,5560,22,-145,-70,32206
1437198051.31309199,667781,-352079150,1490435625,599990,5370,44,-122,-73,35771
1437198051.72778797,668186,-352079120,1490435566,599720,5100,91,-84,-53,2540
1437198052.18607998,668571,-352079077,1490435524,599500,4880,118,-69,-38,2796
1437198052.52312398,668974,-352079041,1490435490,599370,4750,88,-66,-11,2095
1437198052.90317988,669378,-352079020,1490435461,599320,4700,35,-64,0,2855
1437198053.32647586,669781,-352079012,1490435432,599310,4690,11,-68,3,5564
1437198053.62450385,669982,-352079004,1490435411,599330,4710,29,-37,2,7430
1437198053.90538788,670386,-352078987,1490435408,599350,4730,60,-2,0,6953
1437198054.25505996,670790,-352078961,1490435413,599350,4730,64,0,-7,4568
1437198054.51303983,670972,-352078941,1490435421,599330,4710,24,0,-5,2670
1437198054.90877986,671376,-352078936,1490435431,599340,4720,-2,2,-4,2305
1437198055.42139602,671780,-352078937,1490435449,599390,4770,-10,23,-5,2606
1437198055.83845186,671981,-352078939,1490435466,599410,4790,-11,24,-12,3227
1437198056.08962393,672381,-352078937,1490435487,599410,4790,-5,24,-10,3964
1437198056.46070004,672782,-352078931,1490435510,599410,4790,-1,13,-10,4389
1437198056.87506795,672984,-352078925,1490435528,599400,4780,18,14,-7,4240
1437198057.12818789,673388,-352078914,1490435544,599400,4780,49,36,-8,3863
1437198057.49825597,673590,-352078899,1490435564,599400,4780,78,57,-7,3598
1437198057.84385586,673974,-352078881,1490435586,599390,4770,98,63,-9,3442
1437198058.18656802,674379,-352078859,1490435611,599360,4740,111,78,-6,3342
1437198058.53690004,674581,-352078837,1490435642,599340,4720,120,98,0,3347
1437198058.86388397,674984,-352078808,1490435679,599360,4740,125,110,-2,3442
1437198059.22307587,675386,-352078779,1490435716,599360,4740,121,114,-4,3709
1437198059.63807583,675587,-352078754,1490435750,599380,4760,111,99,-7,4398
1437198059.98735189,675991,-352078723,1490435788,599390,4770,113,90,-6,5198
1437198060.36852002,676393,-352078686,1490435829,599400,4780,131,93,-9,5185
1437198060.60753584,676775,-352078642,1490435875,599390,4770,137,97,-9,4302
1437198060.88213587,677196,-352078593,1490435931,599370,4750,126,99,-7,3643
1437198061.36730003,677596,-352078544,1490435988,599370,4750,137,109,-6,3383
1437198061.71003604,677976,-352078495,1490436047,599360,4740,128,104,-3,3358
1437198062.12733984,678380,-352078459,1490436098,599340,4720,96,75,-4,3350
1437198062.39661193,678785,-352078436,1490436132,599330,4710,67,45,-1,3388
1437198062.80545998,679189,-352078421,1490436154,599280,4660,44,29,-4,3474
1437198063.10142803,679593,-352078412,1490436170,599230,4610,26,12,1,3489
1437198063.51891994,679976,-352078405,1490436179,599220,4600,10,2,8,3505
1437198063.98798394,680382,-352078411,1490436175,599200,4580,-25,-14,10,3549
1437198064.33609200,680788,-352078426,1490436164,599200,4580,-42,-31,-21,3675
1437198064.74948788,681192,-352078443,1490436144,599100,4480,-42,-40,-75,3807
1437198065.12566400,681575,-352078463,1490436119,598760,4140,-26,-38,-125,3579
1437198065.54058003,681980,-352078466,1490436103,598330,3710,0,-9,-111,3225
1437198065.80974793,682384,-352078456,1490436101,597930,3310,15,9,-90,2920
1437198066.32509184,682788,-352078439,1490436101,597590,2970,0,2,-71,2866
1437198066.58211994,682990,-352078439,1490436094,597390,2770,-38,-26,-13,2930
1437198067.16163993,683374,-352078445,1490436080,597340,2720,-55,-35,14,3041
1437198067.41982388,683775,-352078459,1490436070,597280,2660,-65,-26,-2,3151
1437198067.67548394,684177,-352078475,1490436065,597140,2520,-62,-17,-24,3139
1437198068.02771592,684580,-352078488,1490436063,597010,2390,-42,-4,-19,2820
1437198068.52085996,684984,-352078497,1490436064,596890,2270,-22,-4,-25,2469
1437198068.87031198,685184,-352078501,1490436064,596760,2140,-11,5,-21,2342
1437198069.10825992,685588,-352078504,1490436068,596620,2000,-9,5,-38,2342
1437198069.46946001,685988,-352078507,1490436072,596430,1810,-4,2,-44,2245
1437198069.92974401,686389,-352078507,1490436069,596290,1670,6,0,-48,1956
1437198070.34039593,686790,-352078503,1490436072,596130,1510,11,8,-48,1850
1437198070.61383605,686972,-352078499,1490436072,595940,1320,7,5,-43,1774
1437198070.96285987,687394,-352078497,1490436073,595770,1150,2,4,-45,1669
1437198071.58132386,687774,-352078500,1490436074,595560,940,-2,0,-47,1541
1437198071.99845195,687994,-352078506,1490436075,595400,780,-8,-5,-39,1418
1437198072.83877587,688777,-352078521,1490436083,595060,440,-3,2,-40,1194
1437198073.30825591,688977,-352078529,1490436090,594840,220,-3,5,-62,1130
1437198073.65333605,689377,-352078534,1490436097,594610,-10,-1,-2,-65,1077
1437198074.16714382,689780,-352078539,1490436099,594420,-200,4,-29,-24,1026
1437198074.41134787,690183,-352078542,1490436098,594370,-250,7,-29,-14,1039
1437198074.65745997,690583,-352078543,1490436096,594320,-300,8,-28,-12,1054
1437198075.00957990,690984,-352078543,1490436097,594330,-290,9,-24,-8,1065
1437198075.42879987,691384,-352078539,1490436099,594340,-280,12,-20,-5,1078
1437198075.75091600,691784,-352078540,1490436101,594350,-270,10,-17,-1,1092
1437198076.03499198,692384,-352078543,1490436101,594340,-280,9,-15,1,1108
1437198076.46317983,692784,-352078545,1490436099,594370,-250,7,-14,3,1127
1437198076.78550792,693385,-352078551,1490436091,594420,-200,0,0,0,1148
1437198077.37359595,693786,-352078553,1490436094,594420,-200,2,-1,2,1171
1437198077.79078794,694186,-352078555,1490436094,594420,-200,4,-2,3,1189
1437198078.23177195,694586,-352078560,1490436093,594440,-180,6,-3,5,1205
1437198078.48509192,694986,-352078566,1490436090,594430,-190,6,-3,6,1221
1437198078.85618782,695387,-352078569,1490436086,594440,-180,7,-3,7,1238
1437198079.30078793,695787,-352078571,1490436086,594450,-170,8,-2,8,1253
1437198079.71756005,696188,-352078569,1490436088,594470,-150,8,-3,9,1264
1437198080.10272002,696388,-352078569,1490436087,594480,-140,8,-4,10,1279
1437198080.45301986,696788,-352078566,1490436086,594480,-140,8,-4,10,1291
1437198080.79509592,697189,-352078569,1490436086,594500,-120,8,-4,11,1304
1437198081.03019190,697589,-352078572,1490436087,594510,-110,8,-4,12,1318
1437198081.37231994,697989,-352078572,1490436088,594510,-110,7,-4,12,1326
1437198081.78643990,698190,-352078569,1490436091,594520,-100,7,-4,12,1340
1437198082.31505990,698570,-352078567,1490436088,594550,-70,6,-3,13,1350
1437198082.62096000,698970,-352078569,1490436096,594550,-70,5,-4,13,1360
1437198083.03413200,699190,-352078569,1490436099,594540,-80,4,-4,13,1369
1437198083.37611198,699570,-352078569,1490436096,594560,-60,4,-3,14,1381
1437198083.85884786,699970,-352078568,1490436096,594570,-50,3,-4,14,1390
1437198084.28347993,700191,-352078567,1490436098,594580,-40,2,-4,14,1399
1437198084.63448787,700571,-352078566,1490436094,594580,-40,2,-4,13,1407
1437198084.87372398,700772,-352078565,1490436093,594580,-40,1,-5,14,1416
1437198085.37931204,701192,-352078564,1490436092,594580,-40,1,-5,13,1425
1437198085.62918401,701592,-352078567,1490436094,594570,-50,1,-5,13,1435
1437198085.93029594,701992,-352078567,1490436092,594560,-60,1,-5,12,1443
1437198086.45847583,702392,-352078560,1490436095,594570,-50,0,-5,12,1453
1437198086.76070404,702792,-352078556,1490436095,594580,-40,0,-5,12,1464
1437198087.08363605,703192,-352078557,1490436092,594570,-50,0,-5,12,1475
1437198087.39975595,703592,-352078554,1490436093,594550,-70,0,-6,11,1487
1437198088.11922789,704572,-352078542,1490436092,594540,-80,0,-7,11,1510
1437198088.53236389,704972,-352078536,1490436090,594540,-80,0,-8,11,1521
1437198088.94762802,705372,-352078537,1490436097,594520,-100,1,-9,10,1531
1437198089.45383596,705992,-352078538,1490436102,594510,-110,2,-9,9,1543
1437198089.86790395,706392,-352078541,1490436105,594500,-120,2,-9,9,1555
1437198090.39518785,706972,-352078547,1490436106,594490,-130,2,-9,9,1565
1437198090.90136003,707372,-352078543,1490436110,594480,-140,3,-9,9,1577
1437198091.32259202,707772,-352078544,1490436111,594480,-140,3,-9,9,1584
1437198091.73831201,708172,-352078547,1490436114,594500,-120,3,-9,9,1591
1437198092.05380797,708572,-352078547,1490436115,594500,-120,3,-8,9,1598
1437198092.87434387,708983,-352078546,1490436110,594510,0,4,-9,9,1603
1437198093.11837196,709385,-352078544,1490436108,594530,20,5,-10,10,1612
1437198093.55545187,709787,-352078543,1490436107,594550,40,5,-11,10,1617
1437198093.87561989,710189,-352078541,1490436108,594560,50,5,-10,10,1621
1437198094.18571997,710590,-352078540,1490436111,594580,70,5,-9,11,1623
1437198094.47475982,710973,-352078538,1490436115,594600,90,4,-8,11,1626
1437198094.80921197,711373,-352078536,1490436117,594600,90,6,-7,11,1631
1437198095.36332798,711573,-352078533,1490436120,594590,80,7,-6,10,1635
1437198095.67930388,711973,-352078530,1490436126,594600,90,8,-4,10,1640
1437198096.22575593,712374,-352078525,1490436135,594600,90,10,0,10,1641
1437198096.57180786,712774,-352078519,1490436144,594600,90,11,2,10,1640
1437198096.84999585,713194,-352078514,1490436153,594610,100,13,4,10,1640
1437198097.26203585,713575,-352078512,1490436158,594610,100,12,3,10,1645
1437198097.60835600,713975,-352078512,1490436158,594600,90,10,0,9,1651
1437198098.02164793,714375,-352078508,1490436158,594600,90,11,-2,9,1657
1437198098.32059598,714776,-352078505,1490436157,594580,70,11,-4,8,1665
1437198098.73990798,715196,-352078502,1490436156,594580,70,10,-6,9,1668
1437198099.15387201,715577,-352078499,1490436154,594650,140,15,-13,12,1571
1437198099.54101205,715978,-352078495,1490436152,594770,260,12,-12,14,1485
1437198099.95586395,716178,-352078494,1490436150,594760,250,11,-14,12,1487
1437198100.33640003,716578,-352078493,1490436148,594740,230,12,-15,11,1485
1437198100.69951582,716978,-352078494,1490436146,594770,260,9,-17,12,1488
1437198100.95641994,717378,-352078497,1490436143,594750,240,6,-19,12,1492
1437198101.32773590,717778,-352078497,1490436141,594720,210,5,-19,10,1496
1437198101.74203992,718178,-352078499,1490436138,594690,180,3,-20,9,1498
1437198101.99158788,718578,-352078500,1490436135,594740,230,2,-23,7,1495
1437198102.36812401,718778,-352078500,1490436128,594920,410,11,-27,145,1428
1437198102.76643991,719200,-352078485,1490436121,595820,1310,80,-30,328,1308
1437198103.02281189,719586,-352078450,1490436136,596650,2140,67,-23,260,998
1437198103.53680801,719788,-352078436,1490436151,597210,2700,-60,-27,178,795
1437198103.80117989,720191,-352078470,1490436158,597560,3050,-205,-35,110,736
1437198104.05721593,720414,-352078549,1490436158,597740,3230,-325,-43,44,877
1437198104.57112789,720779,-352078663,1490436150,597770,3260,-419,-55,-4,994
1437198104.98460388,720980,-352078792,1490436131,597700,3190,-498,-59,-44,1095
1437198105.26055598,721384,-352078951,1490436099,597510,3000,-564,-80,-84,1088
1437198105.51458383,721788,-352079127,1490436053,597250,2740,-612,-91,-82,1062
1437198105.92890382,721990,-352079299,1490436008,597180,2670,-625,-85,-31,1157
1437198106.29787183,722373,-352079472,1490435967,597410,2900,-537,-71,14,1049
1437198106.70906782,722575,-352079603,1490435939,597620,3110,-437,-57,-25,862
1437198106.97910786,722980,-352079715,1490435912,597640,3130,-308,-44,-78,567
1437198107.43165994,723383,-352079786,1490435893,597460,2950,-193,-34,-141,440
1437198107.84471989,723767,-352079833,1490435880,597100,2590,-150,-26,-199,351
1437198108.29973602,724172,-352079884,1490435865,596600,2090,-127,-30,-211,343
1437198108.60796785,724576,-352079927,1490435849,596130,1620,-75,-27,-205,208
1437198109.12517190,724980,-352079950,1490435845,595760,1250,2,7,-180,35830
1437198109.47131205,725383,-352079953,1490435850,595330,820,44,17,-96,35625
1437198109.71648383,725784,-352079949,1490435861,595150,640,32,26,-25,35466
1437198110.06166005,726188,-352079956,1490435875,594990,480,-16,-28,-35,35224
1437198110.50285983,726571,-352079980,1490435868,594790,280,-49,-58,-41,35154
1437198110.78539991,727179,-352080013,1490435868,594710,200,-74,-37,-22,35311
1437198111.30414796,727583,-352080044,1490435874,594800,290,-76,-31,-3,35292
1437198111.78131986,727986,-352080077,1490435884,594960,450,-103,-3,4,35080
1437198112.13138795,728574,-352080116,1490435908,595060,550,-133,15,2,35080
1437198112.48047996,728977,-352080170,1490435930,595180,670,-148,12,-3,35195
1437198112.94773197,729582,-352080231,1490435946,595400,890,-157,15,12,35153
1437198113.41780400,729985,-352080286,1490435962,595660,1150,-161,28,31,35081
1437198113.73801184,730385,-352080342,1490435977,595920,1410,-160,29,31,35091
1437198114.19530392,730586,-352080396,1490435990,596080,1570,-165,31,38,35139
1437198114.56124783,730987,-352080456,1490436005,596200,1690,-160,28,10,35114
1437198114.95553994,731390,-352080511,1490436015,596230,1720,-142,18,-23,34893
1437198115.29380798,731774,-352080554,1490436018,596250,1740,-115,15,0,34631
1437198115.75587583,731975,-352080589,1490436020,596270,1760,-87,14,19,34611
1437198116.02031589,732379,-352080615,1490436021,596250,1740,-72,8,24,34604
1437198116.28129983,732782,-352080637,1490436022,596220,1710,-66,1,31,34452
1437198116.58222795,732982,-352080658,1490436028,596210,1700,-61,0,32,34239
1437198116.86441994,733383,-352080673,1490436035,596170,1660,-53,4,26,34119
1437198117.16054797,733583,-352080682,1490436047,596170,1660,-41,20,27,34130
1437198117.54539990,733984,-352080689,1490436067,596180,1670,-37,32,31,34184
1437198118.13319588,734185,-352080692,1490436092,596240,1730,-27,39,32,34240
1437198118.55013204,734587,-352080690,1490436110,596310,1800,-23,21,32,34130
1437198118.79130387,734789,-352080686,1490436122,596370,1860,-16,12,35,33770
1437198119.12635183,735191,-352080683,1490436134,596470,1960,3,24,45,33497
1437198119.51450396,735373,-352080678,1490436147,596610,2100,16,24,54,33384
1437198119.83067989,735573,-352080674,1490436162,596700,2190,26,26,-7,33350
1437198120.09984398,735973,-352080673,1490436173,596640,2130,25,22,-71,33270
1437198120.45296788,736174,-352080672,1490436183,596400,1890,38,19,-120,33176
1437198120.72237587,736577,-352080671,1490436187,596040,1530,45,12,-149,33283
1437198121.13522387,736980,-352080669,1490436186,595630,1120,46,21,-119,33643
1437198121.48858786,737382,-352080672,1490436190,595430,920,37,25,-41,33633
1437198121.75735188,737785,-352080680,1490436205,595180,670,5,38,-49,33112
1437198122.10669994,738190,-352080693,1490436231,595000,490,-22,54,-34,33101
1437198122.34374404,738571,-352080713,1490436238,594790,280,-42,-49,-18,33610
1437198122.79205203,739193,-352080721,1490436226,594750,240,-37,-48,-9,33627
1437198123.14804792,739574,-352080726,1490436226,594680,170,-31,-43,-7,33632
1437198123.63324404,740194,-352080728,1490436233,594650,140,-26,-33,-4,33637
1437198124.15683985,740575,-352080733,1490436243,594650,140,-23,-24,-1,33641
1437198124.60597587,740975,-352080734,1490436251,594650,140,-18,-17,1,33646
1437198125.01194000,741376,-352080735,1490436258,594650,140,-13,-11,3,33653
1437198125.44607592,741776,-352080727,1490436279,594670,160,0,0,0,33659
1437198125.75449991,742176,-352080725,1490436267,594660,150,3,1,2,33668
1437198126.02635193,742577,-352080727,1490436271,594670,160,4,2,4,33680
1437198126.47954798,742978,-352080718,1490436264,594710,200,5,2,7,33686
1437198126.73371983,743378,-352080721,1490436261,594730,220,5,3,8,33696
1437198127.24692798,743578,-352080721,1490436254,594760,250,5,5,10,33703
1437198127.67305183,743978,-352080730,1490436245,594760,250,5,6,10,33710
1437198127.91325998,744178,-352080731,1490436235,594750,240,5,6,10,33720
1437198128.14313197,744578,-352080729,1490436223,594770,260,5,7,11,33730
1437198128.50240803,744978,-352080736,1490436230,594780,270,5,7,12,33737
1437198128.83645582,745179,-352080741,1490436236,594800,290,5,7,13,33744
1437198129.15271187,745579,-352080742,1490436240,594810,300,4,7,13,33752
1437198129.52580404,745779,-352080739,1490436235,594800,290,4,7,13,33760
1437198129.84793997,746180,-352080739,1490436229,594810,300,4,7,13,33770
1437198130.36022401,746580,-352080739,1490436232,594810,300,4,7,14,33776
1437198130.59928393,746780,-352080741,1490436228,594840,330,4,7,14,33786
1437198131.00249600,747180,-352080744,1490436225,594850,340,3,6,14,33795
1437198131.24760389,747380,-352080746,1490436224,594840,330,3,6,14,33804
1437198131.60271597,747781,-352080748,1490436225,594840,330,3,7,14,33812
1437198132.00893593,748181,-352080746,1490436220,594830,320,3,6,14,33820
1437198132.24605203,748381,-352080746,1490436220,594820,310,3,6,13,33827
1437198132.83631182,748782,-352080746,1490436217,594820,310,2,6,13,33832
1437198133.07341599,748982,-352080752,1490436221,594810,300,2,5,12,33839
1437198133.49852395,749382,-352080761,1490436229,594810,300,2,6,12,33848
1437198133.73161983,749782,-352080765,1490436234,594830,320,2,5,13,33854
1437198133.97979593,749982,-352080767,1490436243,594830,320,1,5,13,33859
1437198134.31707597,750383,-352080772,1490436245,594840,330,1,5,13,33869
1437198134.56205583,750783,-352080779,1490436258,594840,330,0,5,12,33874
1437198135.15548801,751183,-352080778,1490436263,594830,320,0,4,12,33881
1437198135.38923597,751383,-352080775,1490436263,594830,320,0,4,12,33888
1437198135.74453187,751783,-352080775,1490436264,594840,330,0,4,12,33897
1437198136.08114004,752183,-352080777,1490436270,594840,330,0,4,12,33905
1437198136.41675591,752583,-352080779,1490436272,594840,330,0,3,12,33913
1437198136.73885989,752983,-352080771,1490436268,594820,310,1,3,12,33920
1437198137.04586387,753383,-352080772,1490436263,594810,300,1,3,11,33930
1437198137.63994384,753783,-352080780,1490436266,594800,290,1,2,11,33935
1437198137.86942792,754183,-352080784,1490436271,594800,290,1,1,11,33941
1437198138.22151589,754582,-352080785,1490436263,594790,280,1,1,11,33947
1437198138.47055984,754983,-352080785,1490436255,594770,260,1,0,11,33954
1437198138.90800405,755383,-352080790,1490436255,594770,260,1,0,10,33960
1437198139.26187992,755783,-352080787,1490436259,594770,260,2,0,10,33967
1437198139.70434403,756183,-352080789,1490436260,594770,260,1,0,10,33974
1437198140.05733991,756583,-352080801,1490436269,594770,260,1,0,11,33981
1437198140.43162799,756983,-352080813,1490436272,594760,250,2,0,10,33987
1437198140.94673586,757383,-352080808,1490436283,594750,240,2,0,10,33992
1437198141.18065596,757783,-352080804,1490436278,594750,240,2,-1,10,33996
1437198141.58500385,757983,-352080804,1490436281,594750,240,2,-1,10,34001
1437198141.93800402,758384,-352080805,1490436287,594770,260,3,-1,11,34007
1437198142.25325584,758784,-352080808,1490436277,594780,270,3,-1,11,34013
1437198142.61738801,758984,-352080809,1490436278,594770,260,3,-1,11,34016
1437198142.97347188,759384,-352080808,1490436281,594770,260,3,-1,11,34021
1437198143.22277594,759785,-352080805,1490436285,594760,250,3,-2,10,34025
1437198143.80304384,759985,-352080808,1490436286,594760,250,2,-2,10,34029
1437198144.05193591,760385,-352080811,1490436293,594770,260,3,-2,9,34033
1437198144.28611994,760585,-352080812,1490436297,594770,260,2,-3,10,34038
1437198144.80525184,760986,-352080817,1490436306,594750,240,2,-3,9,34043
1437198145.10854387,761386,-352080811,1490436296,594730,220,2,-3,9,34048
1437198145.47259998,761586,-352080809,1490436294,594730,220,2,-4,9,34053
1437198145.81165195,761987,-352080801,1490436307,594730,220,2,-4,9,34058
1437198146.11892796,762187,-352080801,1490436312,594720,210,2,-4,8,34064
1437198146.46323586,762587,-352080795,1490436308,594710,200,3,-4,8,34068
1437198146.80912399,762987,-352080790,1490436310,594700,190,3,-4,7,34072
1437198147.07639599,763187,-352080790,1490436316,594690,180,3,-4,7,34074
1437198147.58655596,763588,-352080796,1490436321,594670,160,3,-4,6,34079
1437198147.84596395,763788,-352080797,1490436323,594660,150,3,-4,5,34084
1437198148.11001992,764188,-352080802,1490436332,594660,150,4,-4,5,34089
1437198148.61994386,764588,-352080802,1490436334,594660,150,4,-4,6,34092
1437198148.87496805,764788,-352080800,1490436336,594670,160,4,-5,7,34095
1437198149.14318800,765188,-352080802,1490436342,594660,150,4,-5,7,34099
1437198149.65333200,765589,-352080808,1490436348,594660,150,3,-6,7,34104
1437198149.90929198,765989,-352080811,1490436358,594670,160,3,-6,7,34109
1437198150.17652798,766189,-352080812,1490436358,594660,150,3,-6,7,34114
1437198150.56675982,766590,-352080819,1490436374,594680,170,4,-7,8,34118
1437198150.79784393,766990,-352080820,1490436383,594690,180,4,-7,8,34123
1437198151.21808386,767390,-352080821,1490436391,594680,170,3,-7,8,34126
1437198151.56424403,767791,-352080817,1490436390,594670,160,3,-7,7,34129
1437198151.97645593,767991,-352080814,1490436388,594660,150,3,-7,7,34133
1437198152.24758387,768392,-352080820,1490436390,594650,140,3,-6,7,34137
1437198152.55453992,768792,-352080822,1490436387,594620,110,3,-6,6,34140
1437198152.89864802,769192,-352080818,1490436387,594610,100,3,-6,6,34144
1437198153.31405592,769593,-352080818,1490436393,594600,90,3,-6,6,34147
1437198153.74304795,769773,-352080821,1490436397,594580,70,3,-6,5,34149
1437198154.08179998,770193,-352080835,1490436406,594560,50,3,-6,5,34152
1437198154.41931605,770573,-352080842,1490436412,594540,30,3,-6,4,34154
1437198154.93757987,770973,-352080838,1490436400,594540,30,3,-7,5,34157
1437198155.24962401,771373,-352080831,1490436399,594530,20,3,-7,5,34160
1437198155.60782385,771593,-352080831,1490436394,594530,20,2,-7,5,34164
1437198155.86129999,771993,-352080835,1490436392,594530,20,3,-8,5,34167
1437198156.11717582,772393,-352080840,1490436397,594520,10,3,-8,5,34170
1437198156.48033190,772793,-352080847,1490436394,594510,0,3,-8,4,34173
1437198156.80330801,773193,-352080856,1490436407,594510,0,3,-8,4,34176
1437198157.29433990,773374,-352080858,1490436405,594500,-10,3,-8,5,34181
1437198157.63274384,773773,-352080858,1490436396,594490,-20,2,-8,5,34184
1437198157.97010803,774173,-352080851,1490436390,594490,-20,2,-9,5,34187
1437198158.31308389,774574,-352080848,1490436392,594510,0,2,-9,6,34193
1437198158.90534401,774973,-352080852,1490436408,594510,0,-2,-15,19,34225
1437198159.14637184,775193,-352080852,1490436409,594600,90,-9,-23,62,34452
1437198159.57335186,775593,-352080858,1490436397,594860,350,-4,-21,87,35135
1437198159.80160785,775993,-352080853,1490436384,595170,660,4,-46,75,292
1437198160.15073204,776373,-352080824,1490436343,595310,800,2,-45,33,2194
1437198160.38826799,776774,-352080824,1490436316,595370,860,3,-15,13,4479
1437198160.97958398,776974,-352080825,1490436307,595390,880,9,6,16,6752
1437198161.21829200,777375,-352080821,1490436289,595460,950,24,17,8,8575
1437198161.56538391,777775,-352080811,1490436280,595500,990,24,18,9,10078
1437198161.86947203,778175,-352080807,1490436283,595550,1040,4,7,10,11681
1437198162.16158390,778575,-352080796,1490436283,595580,1070,-6,7,10,13234
1437198162.49680400,778774,-352080790,1490436278,595570,1060,-17,1,9,14531
1437198162.84601998,779195,-352080783,1490436284,595570,1060,-23,-4,10,15443
1437198163.08320403,779575,-352080774,1490436279,595550,1040,-25,-15,10,15480
1437198163.48122787,779975,-352080760,1490436243,595570,1060,-21,-21,10,14900
1437198163.89537597,780174,-352080761,1490436237,595560,1050,-22,-26,6,13880
1437198164.23557186,780575,-352080756,1490436227,595560,1050,-26,-29,5,12886
1437198164.54683590,780975,-352080767,1490436233,595560,1050,-24,-29,7,12043
1437198164.81306386,781376,-352080759,1490436224,595550,1040,-15,-23,3,11247
1437198165.19705987,781576,-352080752,1490436226,595540,1030,-2,-16,5,10929
1437198165.48107195,781976,-352080745,1490436228,595520,1010,-5,-27,0,10747
1437198165.81127596,782177,-352080727,1490436238,595500,990,-9,-36,5,9638
1437198166.09031582,782577,-352080718,1490436219,595500,990,-10,-24,6,8116
1437198166.40942383,782977,-352080730,1490436197,595490,980,4,-3,2,6405
1437198166.69089603,783178,-352080731,1490436197,595460,950,14,11,0,4540
1437198167.01686788,783579,-352080723,1490436214,595420,910,16,31,1,2637
1437198167.29272795,783779,-352080726,1490436223,595410,900,13,49,4,1242
1437198167.67499590,784179,-352080723,1490436240,595410,900,18,52,5,35803
1437198168.02411985,784380,-352080719,1490436236,595380,870,31,42,2,34048
1437198168.27219200,784579,-352080718,1490436239,595340,830,45,27,0,32224
1437198168.60853195,784980,-352080713,1490436259,595330,820,48,11,-1,30433
1437198169.09863997,785180,-352080703,1490436260,595310,800,49,-6,0,28519
1437198169.48872399,785580,-352080681,1490436265,595300,790,44,-31,-3,26753
1437198169.82886791,785780,-352080664,1490436267,595300,790,40,-45,-1,25231
1437198170.06602001,786181,-352080644,1490436272,595310,800,42,-54,0,23729
1437198170.37317204,786381,-352080639,1490436264,595330,820,40,-57,2,22552
1437198170.89339995,786781,-352080622,1490436247,595350,840,24,-49,1,21528
1437198171.19837594,786981,-352080625,1490436238,595350,840,14,-44,4,20798
1437198171.61660004,787382,-352080634,1490436216,595370,860,4,-38,4,20258
1437198171.96182799,787781,-352080635,1490436212,595390,880,-5,-33,4,20011
1437198172.19889593,788182,-352080642,1490436230,595420,910,-14,-28,7,19882
1437198172.44393182,788582,-352080639,1490436244,595460,950,-31,-29,7,19381
1437198172.80717993,788982,-352080651,1490436248,595500,990,-30,-43,11,18130
1437198173.22322392,789382,-352080670,1490436241,595520,1010,-19,-41,10,17555
1437198173.83023596,789782,-352080674,1490436238,595540,1030,-10,-25,7,16663
1437198174.06693983,790183,-352080673,1490436215,595540,1030,-8,-5,9,16294
1437198174.41578388,790583,-352080680,1490436209,595540,1030,-10,2,8,16156
1437198174.73348403,790983,-352080686,1490436197,595550,1040,47,-11,1,15137
1437198175.08965993,791383,-352080673,1490436197,595600,1090,-26,17,35,11060
