timestamp,POWER_STATUS.Vcc,POWER_STATUS.Vservo,POWER_STATUS.flags
1437196248.10046792,5156,5520,3
1437196248.52174783,5169,5530,3
1437196248.78567982,5136,5527,3
1437196249.16993189,5148,5527,3
1437196249.58315182,5170,5525,3
1437196249.99619985,5125,5527,3
1437196250.32084394,5156,5530,3
1437196250.65869999,5164,5534,3
1437196250.96674395,5143,5520,3
1437196251.35074401,5146,5527,3
1437196251.59787202,5170,5527,3
1437196251.82906389,5169,5530,3
1437196252.24217200,5151,5527,3
1437196252.52133584,5169,5532,3
1437196253.00654793,5169,5520,3
1437196253.31990004,5149,5532,3
1437196253.72589588,5169,5532,3
1437196254.14001584,5157,5522,3
1437196254.46317196,5143,5520,3
1437196254.80146384,5169,5527,3
1437196255.14538383,5161,5522,3
1437196255.39250398,5143,5527,3
1437196255.79861188,5169,5525,3
1437196256.25586390,5162,5549,3
1437196256.48801994,5182,5527,3
1437196256.83303595,5162,5527,3
1437196257.24662805,5154,5527,3
1437196257.50141191,5186,5530,3
1437196257.92857599,5169,5525,3
1437196258.24966788,5170,5527,3
1437196258.52770400,5143,5544,3
1437196258.85304785,5146,5525,3
1437196259.14834785,5175,5527,3
1437196259.39408803,5164,5525,3
1437196259.64129186,5132,5517,3
1437196259.97435188,5172,5527,3
1437196260.39147997,5156,5527,3
1437196260.69964385,5159,5525,3
1437196261.08172798,5151,5539,3
1437196261.32286382,5151,5527,3
1437196261.59111190,5169,5520,3
1437196261.86032391,5169,5530,3
1437196262.21137595,5156,5530,3
1437196262.46225595,5146,5534,3
1437196262.76860785,5169,5527,3
1437196263.00768399,5173,5530,3
1437196263.42388797,5161,5522,3
1437196263.69201589,5151,5532,3
1437196264.01010799,5169,5534,3
1437196264.24918389,5194,5525,3
1437196264.49928403,5169,5530,3
1437196264.76502800,5169,5525,3
1437196265.11249590,5169,5530,3
1437196265.49079990,5175,5520,3
1437196265.73598003,5169,5527,3
1437196266.09089589,5164,5522,3
1437196266.32137203,5182,5525,3
1437196266.57125187,5157,5527,3
1437196266.97736382,5144,5525,3
1437196267.30078387,5156,5530,3
1437196267.63957191,5156,5525,3
1437196267.95820785,5170,5527,3
1437196268.29085588,5175,5520,3
1437196268.60897994,5149,5532,3
1437196268.88613200,5159,5530,3
1437196269.21922803,5151,5527,3
1437196269.60840392,5175,5534,3
1437196270.02348399,5169,5525,3
1437196270.50087190,5164,5527,3
1437196271.02411604,5182,5527,3
1437196271.35832000,5164,5530,3
1437196271.65232396,5182,5522,3
1437196271.88567185,5175,5525,3
1437196272.22756004,5162,5532,3
1437196272.54493999,5170,5525,3
1437196272.89069986,5170,5527,3
1437196273.23589587,5186,5525,3
1437196273.55205989,5149,5542,3
1437196273.78058004,5161,5530,3
1437196274.23037195,5156,5532,3
1437196274.50347590,5157,5530,3
1437196275.16763997,5172,5527,3
1437196275.50191188,5182,5525,3
1437196275.79512000,5161,5525,3
1437196276.02735186,5182,5530,3
1437196276.37022805,5170,5522,3
1437196276.71549582,5156,5530,3
1437196277.23869205,5186,5530,3
1437196277.54471588,5162,5527,3
1437196277.86609983,5175,5530,3
1437196278.30517197,5169,5527,3
1437196278.54418397,5157,5532,3
1437196278.82130003,5149,5532,3
1437196279.16039991,5190,5530,3
1437196279.40717602,5159,5544,3
1437196279.67952394,5156,5532,3
1437196280.23379588,5177,5534,3
1437196280.75708795,5182,5525,3
1437196281.40843987,5172,5532,3
1437196281.64820385,5164,5527,3
1437196281.92062783,5149,5525,3
1437196282.26263189,5172,5525,3
1437196282.51074386,5156,5534,3
1437196282.92399597,5169,5530,3
1437196283.26111603,5169,5525,3
1437196283.99841189,5156,5542,3
1437196284.41053987,5182,5539,3
1437196284.64660001,5175,5537,3
1437196285.04374790,5135,5542,3
1437196285.37736797,5136,5546,3
1437196285.65100002,5111,5546,3
1437196285.97122788,5112,5522,3
1437196286.27037597,5104,5539,3
1437196286.65019202,5111,5568,3
1437196286.99378395,5117,5559,3
1437196287.30373597,5104,5563,3
1437196287.58224392,5106,5554,3
1437196288.09220386,5085,5561,3
1437196288.30205584,5098,5551,3
1437196288.74443197,5124,5563,3
1437196289.06956387,5136,5556,3
1437196289.44295597,5127,5554,3
1437196289.77693582,5136,5554,3
1437196290.06394005,5132,5532,3
1437196290.39708805,5120,5534,3
1437196290.63717604,5124,5566,3
1437196291.09827995,5120,5568,3
1437196291.34747982,5124,5561,3
1437196291.60876799,5093,5590,3
1437196291.88461185,5119,5559,3
1437196292.34099984,5107,5534,3
1437196292.68499994,5127,5556,3
1437196293.00536394,5143,5554,3
1437196293.37627983,5124,5561,3
1437196293.89139986,5169,5464,3
1437196294.20655584,5132,5554,3
1437196294.44477987,5099,5551,3
1437196294.71694398,5119,5559,3
1437196295.06457591,5091,5551,3
1437196295.37807989,5111,5556,3
1437196295.69819999,5117,5549,3
1437196296.10236001,5103,5546,3
1437196296.63072395,5143,5554,3
1437196297.13440394,5112,5537,3
1437196297.47669983,5130,5537,3
1437196297.81919193,5136,5542,3
1437196298.17729592,5124,5573,3
1437196298.44208002,5085,5486,3
1437196298.89256382,5127,5556,3
1437196299.26585984,5072,5546,3
1437196299.58336401,5091,5554,3
1437196299.92612791,5112,5520,3
1437196300.41420794,5130,5544,3
1437196301.00257993,5132,5542,3
1437196301.33648801,5130,5544,3
1437196301.61164403,5106,5527,3
1437196301.96704388,5130,5554,3
1437196302.30690002,5151,5549,3
1437196302.72121596,5111,5556,3
1437196303.06429601,5111,5503,3
1437196303.31745601,5104,5566,3
1437196303.57654405,5124,5546,3
1437196303.93455601,5130,5559,3
1437196304.27686787,5133,5549,3
1437196304.52683187,5124,5527,3
1437196304.86098790,5130,5551,3
1437196305.22164798,5146,5576,3
1437196305.48431587,5119,5559,3
1437196305.75835586,5143,5464,3
1437196306.06853199,5130,5556,3
1437196306.51463985,5149,5556,3
1437196306.86098385,5109,5515,3
1437196307.03890800,5130,5556,3
1437196307.44319201,5098,5481,3
1437196307.66620803,5111,5561,3
1437196308.00532794,5111,5488,3
1437196308.28989983,5107,5551,3
1437196308.54656005,5096,5522,3
1437196308.83069587,5093,5525,3
1437196309.08094788,5104,5568,3
1437196309.45397592,5119,5534,3
1437196309.69512391,5157,5496,3
1437196310.15023589,5130,5554,3
1437196310.40037584,5136,5491,3
1437196310.70049596,5130,5493,3
1437196310.97362804,5143,5515,3
1437196311.38678002,5112,5505,3
1437196311.72544003,5130,5510,3
1437196311.94115186,5136,5554,3
1437196312.28721595,5136,5568,3
1437196312.63147187,5130,5549,3
1437196312.97655988,5140,5554,3
1437196313.29466391,5117,5561,3
1437196313.55782390,5125,5508,3
1437196313.97401595,5106,5520,3
1437196314.35209584,5117,5551,3
1437196314.67328000,5098,5566,3
1437196315.03844786,5093,5578,3
1437196315.38357186,5119,5568,3
1437196315.73371601,5143,5580,3
1437196316.15592003,5104,5573,3
1437196316.42201591,5120,5496,3
1437196316.78117585,5091,5554,3
1437196317.01929593,5130,5503,3
1437196317.37149596,5112,5556,3
1437196317.64154387,5124,5542,3
1437196317.99270797,5124,5527,3
1437196318.32757592,5124,5554,3
1437196318.69791985,5111,5559,3
1437196319.05021596,5132,5554,3
1437196319.53333998,5117,5556,3
1437196319.81249189,5130,5542,3
1437196320.12226796,5117,5551,3
1437196320.56473994,5138,5556,3
1437196320.84898400,5130,5530,3
1437196321.16199589,5117,5498,3
1437196321.53863192,5138,5556,3
1437196321.91677594,5149,5542,3
1437196322.42373586,5149,5544,3
1437196322.67107987,5149,5546,3
1437196322.94011188,5149,5544,3
1437196323.39914393,5143,5549,3
1437196323.64025998,5119,5551,3
1437196323.97192383,5138,5554,3
1437196324.32454395,5117,5556,3
1437196324.59564400,5104,5534,3
1437196324.91703200,5117,5549,3
1437196325.29292393,5143,5510,3
1437196325.63715982,5130,5498,3
1437196325.97422385,5130,5530,3
1437196326.32946396,5136,5556,3
1437196326.74358392,5143,5542,3
1437196326.98674393,5143,5530,3
1437196327.34182382,5149,5537,3
1437196327.75759196,5157,5522,3
1437196328.17110395,5143,5544,3
1437196328.53584790,5157,5559,3
1437196328.79232788,5124,5556,3
1437196329.02449989,5098,5542,3
1437196329.40866399,5117,5554,3
1437196329.92093182,5138,5503,3
1437196330.37207603,5130,5539,3
1437196330.63642788,5130,5503,3
1437196331.09041190,5117,5556,3
1437196331.50951600,5106,5559,3
1437196331.88771200,5104,5559,3
1437196332.35630798,5143,5551,3
1437196332.94825983,5148,5469,3
1437196333.16763592,5136,5544,3
1437196333.60249591,5124,5556,3
1437196333.96401596,5136,5551,3
1437196334.22577190,5130,5568,3
1437196334.67707205,5130,5447,3
1437196334.95315599,5106,5563,3
1437196335.30027986,5124,5498,3
1437196335.71341586,5104,5571,3
1437196335.98514390,5104,5503,3
1437196336.36772799,5101,5486,3
1437196336.70896387,5111,5561,3
1437196337.06709194,5096,5568,3
1437196337.41062784,5117,5559,3
1437196337.84641194,5103,5563,3
1437196338.16048384,5109,5549,3
1437196338.47070003,5117,5551,3
1437196338.79078794,5091,5571,3
1437196339.03093195,5124,5549,3
1437196339.30409598,5125,5559,3
1437196339.72325993,5146,5559,3
1437196340.16451597,5117,5566,3
1437196340.59263587,5140,5534,3
1437196341.00689983,5124,5515,3
1437196341.27585983,5125,5583,3
1437196341.57598400,5124,5510,3
1437196341.98739600,5117,5467,3
1437196342.44249988,5132,5542,3
1437196342.69849992,5117,5546,3
1437196342.93769193,5144,5580,3
1437196343.31275988,5117,5544,3
1437196343.72838402,5130,5556,3
1437196344.14218402,5117,5534,3
1437196344.49329185,5106,5537,3
1437196344.76438403,5111,5554,3
1437196345.16859984,5130,5549,3
1437196345.69091582,5120,5568,3
1437196346.23517203,5124,5551,3
1437196346.64168787,5104,5484,3
1437196347.26852393,5162,5559,3
1437196347.65190005,5143,5573,3
1437196348.30205202,5153,5503,3
1437196348.65619588,5109,5556,3
1437196349.20550394,5109,5559,3
1437196349.61956000,5132,5472,3
1437196350.09982800,5125,5479,3
1437196350.61464787,5143,5580,3
1437196350.95526004,5136,5508,3
1437196351.44149995,5124,5542,3
1437196351.96564794,5130,5549,3
1437196352.33291602,5117,5556,3
1437196352.79202795,5136,5517,3
1437196353.20650792,5117,5561,3
1437196353.47966790,5125,5508,3
1437196353.80953598,5143,5546,3
1437196354.24142790,5133,5571,3
1437196354.50678396,5117,5476,3
1437196354.86296797,5120,5508,3
1437196355.30814385,5125,5522,3
1437196355.57628393,5130,5546,3
1437196355.83835983,5111,5568,3
1437196356.17168403,5140,5559,3
1437196356.46765184,5117,5544,3
1437196356.96100783,5117,5554,3
1437196357.21005201,5111,5571,3
1437196357.41515994,5135,5576,3
1437196357.76832795,5130,5554,3
1437196358.03266001,5132,5554,3
1437196358.41261601,5132,5551,3
1437196358.76174784,5136,5474,3
1437196359.00678396,5146,5464,3
1437196359.45498800,5143,5491,3
1437196359.69804788,5124,5542,3
1437196359.97619605,5117,5525,3
1437196360.22033191,5130,5571,3
1437196360.63448787,5132,5537,3
1437196361.12074804,5124,5488,3
1437196361.55892396,5124,5498,3
1437196361.97315192,5136,5554,3
1437196362.34934402,5104,5549,3
1437196362.77744794,5144,5515,3
1437196363.04616404,5122,5559,3
1437196363.39685202,5136,5551,3
1437196363.63674402,5117,5542,3
1437196363.98434401,5148,5527,3
1437196364.23025203,5143,5549,3
1437196364.84411192,5132,5559,3
1437196365.08360791,5149,5554,3
1437196365.38872790,5099,5556,3
1437196365.94095182,5117,5563,3
1437196366.29701996,5130,5481,3
1437196366.74117589,5117,5546,3
1437196367.11844397,5125,5539,3
1437196367.61062789,5125,5488,3
1437196367.87417984,5128,5554,3
1437196368.36992788,5133,5549,3
1437196368.69809604,5091,5496,3
1437196369.21727204,5130,5568,3
1437196369.57450795,5130,5508,3
1437196369.98776388,5156,5544,3
1437196370.40177584,5130,5510,3
1437196370.87511182,5111,5566,3
1437196371.29915190,5107,5517,3
1437196371.67116785,5130,5559,3
1437196371.91749191,5124,5554,3
1437196372.29287195,5111,5505,3
1437196372.57270384,5117,5542,3
1437196372.83488393,5143,5488,3
1437196373.10353184,5130,5542,3
1437196373.54423594,5130,5484,3
1437196373.81326795,5138,5508,3
1437196374.15760803,5135,5549,3
1437196374.58364797,5117,5488,3
1437196374.95975590,5125,5551,3
1437196375.31803203,5132,5505,3
1437196375.58115196,5112,5515,3
1437196375.92716789,5144,5571,3
1437196376.43344784,5119,5493,3
1437196376.84678388,5143,5559,3
1437196377.26088405,5099,5515,3
1437196377.53882790,5143,5571,3
1437196377.88007188,5091,5503,3
1437196378.30024004,5120,5546,3
1437196378.68141198,5124,5602,3
1437196379.02755594,5130,5513,3
1437196379.30259991,5117,5559,3
1437196379.65275192,5124,5561,3
1437196379.91508794,5117,5542,3
1437196380.22314787,5140,5515,3
1437196380.49762797,5124,5561,3
1437196380.91943598,5136,5525,3
1437196381.37156391,5133,5537,3
1437196381.63579202,5143,5554,3
1437196381.95989585,5114,5561,3
1437196382.34498787,5104,5542,3
1437196382.61810803,5143,5522,3
1437196382.88419986,5107,5537,3
1437196383.15944791,5117,5503,3
1437196383.67668390,5098,5549,3
1437196383.89372396,5104,5554,3
1437196384.21875191,5124,5520,3
1437196384.69097590,5143,5549,3
1437196385.03323197,5117,5556,3
1437196385.36942005,5151,5566,3
1437196385.72853994,5111,5537,3
1437196386.02869987,5156,5559,3
1437196386.38688397,5117,5556,3
1437196386.81796384,5124,5585,3
1437196387.07606792,5119,5573,3
1437196387.42012000,5133,5580,3
1437196387.68878794,5096,5551,3
1437196388.03950405,5117,5573,3
1437196388.41674399,5124,5559,3
1437196388.83087587,5143,5515,3
1437196389.24508405,5136,5537,3
1437196389.59512401,5136,5498,3
1437196389.93053198,5143,5554,3
1437196390.28359604,5132,5544,3
1437196390.72281194,5117,5554,3
1437196390.97330785,5125,5559,3
1437196391.22209597,5130,5539,3
1437196391.49205995,5124,5527,3
1437196391.75832796,5106,5517,3
1437196392.01036000,5104,5568,3
1437196392.35731196,5119,5561,3
1437196392.77365994,5072,5571,3
1437196393.04076385,5091,5563,3
1437196393.48898387,5143,5556,3
1437196393.86615992,5109,5542,3
1437196394.43143988,5130,5549,3
1437196394.84374785,5130,5559,3
1437196395.09063983,5109,5525,3
1437196395.42684388,5104,5554,3
1437196395.76957202,5130,5559,3
1437196396.11330795,5143,5546,3
1437196396.49741197,5146,5568,3
1437196396.81358790,5144,5549,3
1437196397.08076787,5111,5559,3
1437196397.53185201,5132,5554,3
1437196397.87714005,5132,5505,3
1437196398.21213603,5144,5525,3
1437196398.66529989,5114,5515,3
1437196398.91935992,5169,5542,3
1437196399.25554800,5154,5556,3
1437196399.61081982,5099,5546,3
1437196399.83987999,5099,5563,3
1437196400.08899593,5093,5549,3
1437196400.38708782,5124,5549,3
1437196400.73778391,5132,5551,3
1437196401.08345199,5120,5561,3
1437196401.49169993,5164,5561,3
1437196401.87878799,5124,5496,3
1437196402.22303987,5130,5481,3
1437196402.55618000,5111,5561,3
1437196402.88259983,5149,5544,3
1437196403.22743201,5133,5546,3
1437196403.58053589,5156,5566,3
1437196403.91067982,5136,5566,3
1437196404.25424385,5130,5551,3
1437196404.61448789,5148,5551,3
1437196404.94522786,5169,5530,3
1437196405.32051587,5169,5496,3
1437196405.83774400,5144,5539,3
1437196406.07983994,5172,5532,3
1437196406.50815988,5159,5532,3
1437196406.85606384,5162,5530,3
1437196407.10121202,5157,5525,3
1437196407.47401595,5165,5527,3
1437196407.88755202,5175,5530,3
1437196408.22971201,5164,5522,3
1437196408.50982785,5162,5537,3
1437196408.92707205,5156,5527,3
1437196409.36219192,5156,5525,3
1437196409.78227186,5186,5532,3
1437196410.10158801,5175,5527,3
1437196410.43089199,5190,5530,3
1437196411.23818803,5182,5527,3
1437196411.47824788,5164,5520,3
1437196411.82550001,5182,5455,3
1437196412.06847596,5183,5527,3
1437196412.38959193,5169,5525,3
1437196413.10194397,5194,5527,3
1437196413.48206782,5157,5522,3
1437196413.75432801,5172,5527,3
1437196414.00344801,5188,5527,3
1437196414.34148383,5151,5462,3
1437196414.92974782,5182,5525,3
1437196415.24589586,5194,5530,3
1437196415.51597595,5170,5457,3
1437196415.76212382,5169,5527,3
1437196416.00218391,5156,5527,3
1437196416.47668386,5194,5530,3
1437196416.79569602,5173,5522,3
1437196417.20465994,5177,5527,3
1437196417.64433193,5169,5530,3
1437196417.86908793,5183,5527,3
1437196418.10524392,5170,5517,3
1437196418.45041203,5177,5527,3
1437196418.71750402,5173,5525,3
1437196419.03657985,5169,5527,3
1437196419.28616786,5164,5525,3
1437196419.64099598,5182,5517,3
1437196420.13811588,5172,5527,3
1437196420.56232405,5169,5527,3
1437196420.79936385,5172,5530,3
1437196421.14341593,5173,5525,3
1437196421.48565602,5149,5530,3
1437196421.87650800,5157,5515,3
1437196422.20891190,5182,5520,3
1437196422.62616801,5143,5527,3
1437196423.01127982,5188,5530,3
1437196423.69372797,5157,5530,3
1437196424.08275986,5169,5530,3
1437196424.32101202,5169,5530,3
1437196424.67001605,5182,5525,3
1437196424.93314385,5182,5527,3
1437196425.25330400,5169,5530,3
1437196425.70151997,5182,5530,3
1437196426.11668801,5164,5525,3
1437196426.53001595,5190,5530,3
1437196426.94295597,5177,5532,3
1437196427.35622001,5170,5530,3
1437196427.77449584,5202,5532,3
1437196428.18361998,5170,5551,3
1437196428.54669189,5175,5530,3
1437196428.94387984,5175,5530,3
1437196429.28203201,5162,5530,3
1437196430.45657587,5169,5488,3
1437196430.87468386,5169,5530,3
1437196431.11882782,5156,5530,3
1437196431.35511184,5190,5551,3
1437196431.76911998,5156,5527,3
1437196432.11518788,5159,5476,3
1437196432.36839604,5162,5525,3
1437196432.97174001,5182,5522,3
1437196433.31976390,5156,5522,3
1437196433.67190790,5172,5530,3
1437196434.00598383,5156,5530,3
1437196434.42325997,5151,5530,3
1437196434.84247589,5169,5530,3
1437196435.08331203,5170,5530,3
1437196435.31970000,5159,5522,3
1437196435.63785195,5182,5530,3
1437196435.88103604,5169,5530,3
1437196436.12101197,5169,5525,3
1437196436.46461987,5185,5534,3
1437196436.81435585,5182,5527,3
1437196437.18247199,5182,5532,3
1437196437.60962391,5173,5530,3
1437196437.93895602,5214,5532,3
1437196438.33602405,5182,5527,3
1437196438.67710805,5182,5534,3
1437196438.91472387,5169,5527,3
1437196439.22777605,5175,5530,3
1437196439.57554388,5190,5525,3
1437196439.81772804,5182,5510,3
1437196440.05774403,5162,5530,3
1437196440.32988787,5182,5522,3
1437196440.75214386,5169,5525,3
1437196441.01522803,5159,5525,3
1437196441.32735205,5157,5527,3
1437196442.06065989,5172,5527,3
1437196442.40172386,5173,5527,3
1437196442.72445583,5175,5532,3
1437196442.95501184,5175,5527,3
1437196443.30911589,5156,5522,3
1437196443.64530396,5169,5530,3
1437196444.05855584,5196,5532,3
1437196444.54586387,5156,5532,3
1437196444.88797188,5170,5525,3
1437196445.37308383,5162,5530,3
1437196445.64564800,5182,5532,3
1437196446.13844800,5186,5539,3
1437196446.61465192,5185,5520,3
1437196446.95661187,5175,5527,3
1437196447.02861595,5162,5539,3
1437196447.33124399,5170,5534,3
1437196447.63824797,5143,5530,3
1437196448.05337596,5041,5486,3
1437196448.36827993,5066,5597,3
1437196448.98469996,5161,5501,3
1437196449.50797987,5144,5488,3
1437196450.12619591,5136,5563,3
1437196450.72346401,5130,5549,3
1437196451.09563184,5117,5554,3
1437196451.57120395,5130,5559,3
1437196451.94322801,5144,5561,3
1437196452.63127589,5144,5549,3
1437196452.87734795,5143,5486,3
1437196453.25752783,5143,5491,3
1437196453.73866391,5112,5549,3
1437196454.15120792,5095,5517,3
1437196454.42714000,5104,5566,3
1437196454.88234782,5135,5544,3
1437196455.18736386,5104,5568,3
1437196455.71062803,5143,5563,3
1437196456.02778387,5130,5513,3
1437196456.22284389,5130,5561,3
1437196456.54096794,5143,5491,3
1437196456.88216782,5138,5508,3
1437196457.33037591,5157,5559,3
1437196457.75189590,5156,5561,3
1437196457.99752402,5161,5513,3
1437196458.67298388,5112,5561,3
1437196458.91798782,5130,5532,3
1437196459.33021998,5136,5532,3
1437196459.64873600,5138,5561,3
1437196459.88549185,5136,5556,3
1437196460.15761590,5091,5573,3
1437196460.57388783,5117,5527,3
1437196460.84800386,5117,5556,3
